Source,Target,Type,Id,Label,timeset,Weight
3724,392,Undirected,51720,,,1
3371,393,Undirected,27314,,,1
397,1934,Undirected,29176,,,1
502,400,Undirected,21018,,,1
3320,408,Undirected,56578,,,1
1428,417,Undirected,2253,,,1
1428,418,Undirected,17003,,,1
1331,421,Undirected,16534,,,1
1428,431,Undirected,11520,,,1
436,1934,Undirected,29163,,,1
3712,436,Undirected,24129,,,1
3320,438,Undirected,2706,,,1
3712,439,Undirected,31643,,,1
447,446,Undirected,56022,,,1
447,3893,Undirected,57690,,,1
447,1798,Undirected,57620,,,1
447,3439,Undirected,31552,,,1
447,1620,Undirected,26657,,,1
447,3156,Undirected,24895,,,1
447,3417,Undirected,17656,,,1
447,3190,Undirected,12768,,,1
447,805,Undirected,10223,,,1
447,3450,Undirected,2373,,,1
3371,450,Undirected,25671,,,1
1997,461,Undirected,37561,,,1
3371,464,Undirected,28753,,,1
903,466,Undirected,26187,,,1
1428,468,Undirected,55338,,,1
1428,471,Undirected,10729,,,1
2016,482,Undirected,37855,,,1
1428,482,Undirected,37853,,,1
640,482,Undirected,37827,,,1
2271,482,Undirected,37798,,,1
3371,482,Undirected,37770,,,1
502,2286,Undirected,58116,,,1
502,816,Undirected,57379,,,1
502,626,Undirected,57195,,,1
502,670,Undirected,55406,,,1
502,3884,Undirected,55014,,,1
502,1753,Undirected,54856,,,1
502,2139,Undirected,53298,,,1
502,724,Undirected,52277,,,1
502,2325,Undirected,51955,,,1
502,2236,Undirected,51629,,,1
502,1923,Undirected,50873,,,1
502,1909,Undirected,50520,,,1
502,2043,Undirected,49794,,,1
502,1880,Undirected,49657,,,1
502,3425,Undirected,49298,,,1
502,2176,Undirected,48999,,,1
502,3608,Undirected,48069,,,1
502,3778,Undirected,47690,,,1
502,704,Undirected,44808,,,1
502,1349,Undirected,43530,,,1
502,774,Undirected,42290,,,1
502,1255,Undirected,42127,,,1
502,1861,Undirected,41703,,,1
502,2548,Undirected,41253,,,1
502,3475,Undirected,40751,,,1
502,3681,Undirected,40144,,,1
502,1183,Undirected,39623,,,1
502,888,Undirected,38685,,,1
502,2077,Undirected,38326,,,1
502,2228,Undirected,38090,,,1
502,3565,Undirected,37925,,,1
502,1824,Undirected,37159,,,1
502,2397,Undirected,36758,,,1
502,2270,Undirected,36328,,,1
502,3683,Undirected,34556,,,1
502,3255,Undirected,32863,,,1
502,2309,Undirected,32714,,,1
502,3110,Undirected,32204,,,1
502,2061,Undirected,31909,,,1
502,3609,Undirected,31608,,,1
502,3358,Undirected,30254,,,1
502,3338,Undirected,29867,,,1
502,2563,Undirected,29437,,,1
502,1881,Undirected,28443,,,1
502,3851,Undirected,26712,,,1
502,659,Undirected,26536,,,1
502,3294,Undirected,25839,,,1
502,1311,Undirected,25143,,,1
502,3499,Undirected,24629,,,1
502,2198,Undirected,24391,,,1
502,2212,Undirected,23736,,,1
502,648,Undirected,23344,,,1
502,984,Undirected,22152,,,1
502,2099,Undirected,21795,,,1
502,1605,Undirected,19542,,,1
502,1306,Undirected,18636,,,1
502,1232,Undirected,18477,,,1
502,789,Undirected,18173,,,1
502,3240,Undirected,17794,,,1
502,3848,Undirected,17549,,,1
502,1239,Undirected,16976,,,1
502,3577,Undirected,15609,,,1
502,3387,Undirected,15275,,,1
502,1069,Undirected,13382,,,1
502,1430,Undirected,13249,,,1
502,864,Undirected,12938,,,1
502,1870,Undirected,11004,,,1
502,1828,Undirected,10090,,,1
502,1202,Undirected,9922,,,1
502,1667,Undirected,9746,,,1
502,838,Undirected,9028,,,1
502,2574,Undirected,8933,,,1
502,2465,Undirected,8852,,,1
502,1967,Undirected,8606,,,1
502,657,Undirected,8351,,,1
502,1643,Undirected,8199,,,1
502,1382,Undirected,8148,,,1
502,629,Undirected,6906,,,1
502,2645,Undirected,5432,,,1
502,1581,Undirected,3437,,,1
502,2976,Undirected,3106,,,1
502,3904,Undirected,2101,,,1
3172,525,Undirected,2327,,,1
2271,541,Undirected,30878,,,1
1428,547,Undirected,40559,,,1
1331,548,Undirected,20460,,,1
1428,551,Undirected,41360,,,1
3371,563,Undirected,17846,,,1
3371,570,Undirected,2866,,,1
1331,580,Undirected,56187,,,1
903,591,Undirected,7346,,,1
2157,609,Undirected,4097,,,1
1428,615,Undirected,13597,,,1
617,1934,Undirected,29169,,,1
2542,621,Undirected,56593,,,1
3620,622,Undirected,42047,,,1
1428,623,Undirected,46256,,,1
640,626,Undirected,57215,,,1
2016,626,Undirected,57187,,,1
2271,626,Undirected,57180,,,1
671,628,Undirected,7037,,,1
640,628,Undirected,7033,,,1
3371,629,Undirected,6899,,,1
640,629,Undirected,6847,,,1
671,634,Undirected,24073,,,1
3794,636,Undirected,11064,,,1
3341,636,Undirected,11063,,,1
2185,636,Undirected,11062,,,1
2983,636,Undirected,11055,,,1
1953,636,Undirected,11047,,,1
1045,636,Undirected,11046,,,1
3781,636,Undirected,11045,,,1
3266,636,Undirected,11042,,,1
3084,636,Undirected,11041,,,1
3638,636,Undirected,11037,,,1
3506,636,Undirected,11024,,,1
3300,636,Undirected,11022,,,1
640,2415,Undirected,58167,,,1
640,2286,Undirected,58098,,,1
640,2158,Undirected,57999,,,1
640,816,Undirected,57378,,,1
640,670,Undirected,55405,,,1
640,3841,Undirected,55358,,,1
640,1753,Undirected,54853,,,1
640,1006,Undirected,54167,,,1
640,1485,Undirected,53696,,,1
640,2139,Undirected,53280,,,1
640,1886,Undirected,52662,,,1
640,724,Undirected,52220,,,1
640,2325,Undirected,51969,,,1
640,2236,Undirected,51604,,,1
640,1909,Undirected,50564,,,1
640,2043,Undirected,49888,,,1
640,1880,Undirected,49610,,,1
640,3425,Undirected,49312,,,1
640,2866,Undirected,49173,,,1
640,858,Undirected,48778,,,1
640,3608,Undirected,47980,,,1
640,1473,Undirected,47796,,,1
640,3778,Undirected,47703,,,1
640,2205,Undirected,44067,,,1
640,728,Undirected,43961,,,1
640,1349,Undirected,43540,,,1
640,3069,Undirected,42596,,,1
640,3436,Undirected,42407,,,1
640,1255,Undirected,42114,,,1
640,3475,Undirected,40844,,,1
640,2308,Undirected,40045,,,1
640,2092,Undirected,39906,,,1
640,1183,Undirected,39649,,,1
640,2337,Undirected,39249,,,1
640,888,Undirected,38633,,,1
640,2077,Undirected,38328,,,1
640,2228,Undirected,38123,,,1
640,1824,Undirected,37121,,,1
640,2282,Undirected,36556,,,1
640,1558,Undirected,35149,,,1
640,3727,Undirected,34702,,,1
640,2201,Undirected,34340,,,1
640,1491,Undirected,33647,,,1
640,2357,Undirected,33350,,,1
640,2108,Undirected,33052,,,1
640,3255,Undirected,32877,,,1
640,3110,Undirected,32290,,,1
640,2061,Undirected,31917,,,1
640,2132,Undirected,31198,,,1
640,2184,Undirected,31096,,,1
640,1411,Undirected,30499,,,1
640,3358,Undirected,30263,,,1
640,3338,Undirected,29864,,,1
640,2563,Undirected,29509,,,1
640,1397,Undirected,28242,,,1
640,3851,Undirected,26714,,,1
640,659,Undirected,26501,,,1
640,3499,Undirected,24640,,,1
640,2198,Undirected,24411,,,1
640,2212,Undirected,23774,,,1
640,2798,Undirected,23457,,,1
640,648,Undirected,23311,,,1
640,984,Undirected,22208,,,1
640,2305,Undirected,21969,,,1
640,3322,Undirected,19952,,,1
640,1204,Undirected,18543,,,1
640,3240,Undirected,17804,,,1
640,1783,Undirected,15990,,,1
640,2502,Undirected,15452,,,1
640,3387,Undirected,15257,,,1
640,2001,Undirected,15234,,,1
640,1430,Undirected,13206,,,1
640,1870,Undirected,10961,,,1
640,3530,Undirected,9993,,,1
640,1202,Undirected,9947,,,1
640,1667,Undirected,9747,,,1
640,651,Undirected,9531,,,1
640,1662,Undirected,9460,,,1
640,1493,Undirected,9192,,,1
640,838,Undirected,9057,,,1
640,2574,Undirected,8944,,,1
640,2465,Undirected,8854,,,1
640,719,Undirected,8817,,,1
640,1967,Undirected,8603,,,1
640,1647,Undirected,8407,,,1
640,1643,Undirected,8239,,,1
640,1640,Undirected,7966,,,1
640,668,Undirected,7240,,,1
640,1846,Undirected,6459,,,1
640,1383,Undirected,5392,,,1
640,1581,Undirected,3439,,,1
640,2976,Undirected,3053,,,1
640,3904,Undirected,2109,,,1
640,3275,Undirected,760,,,1
1428,646,Undirected,18728,,,1
648,1934,Undirected,29170,,,1
3071,648,Undirected,23341,,,1
1428,654,Undirected,28934,,,1
2542,656,Undirected,36105,,,1
2194,659,Undirected,26582,,,1
3371,659,Undirected,26520,,,1
1331,659,Undirected,26513,,,1
3371,663,Undirected,4966,,,1
1428,665,Undirected,10557,,,1
3371,670,Undirected,55423,,,1
671,3729,Undirected,57946,,,1
671,2400,Undirected,56217,,,1
671,1651,Undirected,51481,,,1
671,3379,Undirected,48759,,,1
671,1781,Undirected,47589,,,1
671,702,Undirected,46856,,,1
671,1342,Undirected,43350,,,1
671,2106,Undirected,40176,,,1
671,1183,Undirected,39673,,,1
671,2122,Undirected,36792,,,1
671,695,Undirected,35862,,,1
671,1728,Undirected,31353,,,1
671,1620,Undirected,26663,,,1
671,3020,Undirected,25560,,,1
671,945,Undirected,23242,,,1
671,1760,Undirected,21388,,,1
671,1393,Undirected,17631,,,1
671,1258,Undirected,17602,,,1
671,2502,Undirected,15429,,,1
671,3212,Undirected,14268,,,1
671,3094,Undirected,13498,,,1
671,1257,Undirected,6259,,,1
671,688,Undirected,6196,,,1
671,1059,Undirected,1500,,,1
3620,674,Undirected,25056,,,1
676,1758,Undirected,43277,,,1
3371,676,Undirected,16325,,,1
2542,678,Undirected,17930,,,1
2016,678,Undirected,17929,,,1
2194,683,Undirected,9550,,,1
3371,685,Undirected,20620,,,1
3528,686,Undirected,3363,,,1
3371,691,Undirected,56489,,,1
3712,691,Undirected,56437,,,1
694,3729,Undirected,57947,,,1
694,2400,Undirected,56226,,,1
694,3379,Undirected,48764,,,1
694,1620,Undirected,26665,,,1
694,1258,Undirected,17593,,,1
2016,714,Undirected,14793,,,1
1428,718,Undirected,19436,,,1
3620,719,Undirected,8782,,,1
2194,722,Undirected,697,,,1
2194,724,Undirected,52258,,,1
3371,724,Undirected,52252,,,1
1428,724,Undirected,52236,,,1
2016,728,Undirected,43960,,,1
2271,728,Undirected,43903,,,1
2271,743,Undirected,50161,,,1
750,3596,Undirected,42281,,,1
772,1934,Undirected,29179,,,1
2157,778,Undirected,22568,,,1
2271,782,Undirected,29787,,,1
3371,789,Undirected,18098,,,1
3371,805,Undirected,10274,,,1
1331,814,Undirected,5725,,,1
3712,820,Undirected,31668,,,1
3620,822,Undirected,21850,,,1
3371,822,Undirected,21845,,,1
1428,826,Undirected,5939,,,1
3371,838,Undirected,9068,,,1
2194,838,Undirected,9054,,,1
2271,838,Undirected,9052,,,1
2271,840,Undirected,53168,,,1
2157,848,Undirected,20316,,,1
1428,865,Undirected,33205,,,1
880,2012,Undirected,34749,,,1
1428,882,Undirected,32380,,,1
2271,888,Undirected,38684,,,1
2016,888,Undirected,38659,,,1
3371,888,Undirected,38620,,,1
2194,888,Undirected,38598,,,1
3158,898,Undirected,47680,,,1
903,2235,Undirected,54958,,,1
903,3609,Undirected,31603,,,1
903,1828,Undirected,10132,,,1
903,3325,Undirected,540,,,1
1428,909,Undirected,50254,,,1
1428,911,Undirected,35307,,,1
1428,918,Undirected,50379,,,1
1428,929,Undirected,36481,,,1
1428,934,Undirected,14869,,,1
3371,940,Undirected,12020,,,1
2194,945,Undirected,23245,,,1
1385,949,Undirected,14864,,,1
2271,967,Undirected,54615,,,1
3371,967,Undirected,54602,,,1
2271,980,Undirected,50658,,,1
2271,984,Undirected,22191,,,1
2016,984,Undirected,22154,,,1
3371,984,Undirected,22133,,,1
1428,985,Undirected,3140,,,1
3438,1004,Undirected,50298,,,1
2271,1006,Undirected,54176,,,1
3371,1006,Undirected,54145,,,1
2016,1006,Undirected,54119,,,1
2194,1006,Undirected,54112,,,1
1428,1023,Undirected,55115,,,1
2016,1036,Undirected,48970,,,1
3620,1038,Undirected,19867,,,1
1428,1056,Undirected,28214,,,1
1057,3743,Undirected,16598,,,1
2271,1065,Undirected,14363,,,1
3371,1066,Undirected,3933,,,1
2016,1068,Undirected,41840,,,1
1428,1068,Undirected,41831,,,1
1428,1073,Undirected,37399,,,1
3371,1073,Undirected,37365,,,1
2016,1079,Undirected,37299,,,1
1428,1082,Undirected,46997,,,1
2338,1085,Undirected,54690,,,1
3172,1103,Undirected,16437,,,1
1113,1869,Undirected,35009,,,1
1113,3074,Undirected,3637,,,1
3724,1140,Undirected,51414,,,1
1175,2012,Undirected,34752,,,1
3371,1177,Undirected,1452,,,1
3712,1177,Undirected,1387,,,1
3371,1179,Undirected,3229,,,1
3712,1179,Undirected,3206,,,1
3371,1183,Undirected,39618,,,1
2460,1183,Undirected,39589,,,1
2542,1185,Undirected,21289,,,1
2157,1197,Undirected,14025,,,1
3371,1202,Undirected,9945,,,1
1331,1202,Undirected,9919,,,1
3712,1204,Undirected,18554,,,1
1207,1902,Undirected,50315,,,1
1207,2097,Undirected,47652,,,1
1207,1858,Undirected,28018,,,1
1207,3455,Undirected,21188,,,1
1207,1693,Undirected,18901,,,1
1207,1517,Undirected,17443,,,1
1207,2585,Undirected,14205,,,1
1207,3800,Undirected,13781,,,1
1207,3723,Undirected,1838,,,1
1428,1225,Undirected,2787,,,1
3172,1226,Undirected,1888,,,1
2271,1226,Undirected,1881,,,1
2271,1229,Undirected,585,,,1
3371,1230,Undirected,21238,,,1
3620,1230,Undirected,21233,,,1
1428,1235,Undirected,5420,,,1
2157,1241,Undirected,1137,,,1
1395,1242,Undirected,24861,,,1
3172,1245,Undirected,12471,,,1
1247,3708,Undirected,55386,,,1
1247,2129,Undirected,52384,,,1
1247,3008,Undirected,51035,,,1
1247,3731,Undirected,45363,,,1
1247,2367,Undirected,42345,,,1
1247,2154,Undirected,27725,,,1
1247,1512,Undirected,25344,,,1
1247,3109,Undirected,23097,,,1
1247,3108,Undirected,12494,,,1
1247,1822,Undirected,4415,,,1
1247,3559,Undirected,117,,,1
1428,1252,Undirected,4401,,,1
3371,1255,Undirected,42153,,,1
2460,1257,Undirected,6275,,,1
1428,1263,Undirected,14409,,,1
3320,1272,Undirected,1750,,,1
3371,1272,Undirected,1722,,,1
3620,1279,Undirected,46706,,,1
2271,1279,Undirected,46703,,,1
3371,1279,Undirected,46690,,,1
3158,1283,Undirected,7248,,,1
3371,1286,Undirected,10848,,,1
1428,1286,Undirected,10836,,,1
3371,1299,Undirected,911,,,1
2271,1299,Undirected,883,,,1
3371,1306,Undirected,18610,,,1
1308,1934,Undirected,29180,,,1
2194,1308,Undirected,49401,,,1
3371,1311,Undirected,25154,,,1
3528,1320,Undirected,17868,,,1
1331,3608,Undirected,47971,,,1
1331,2126,Undirected,28175,,,1
1331,2937,Undirected,27760,,,1
1331,3315,Undirected,26806,,,1
1331,3464,Undirected,20721,,,1
1331,2197,Undirected,19201,,,1
1331,1430,Undirected,13153,,,1
1331,3197,Undirected,6503,,,1
1331,3101,Undirected,6159,,,1
1331,3107,Undirected,5537,,,1
1428,1334,Undirected,19484,,,1
2460,1342,Undirected,43356,,,1
1343,1934,Undirected,29167,,,1
3371,1345,Undirected,14000,,,1
2194,1349,Undirected,43552,,,1
3371,1349,Undirected,43525,,,1
1877,1372,Undirected,1,,,1
3724,1383,Undirected,5395,,,1
1385,3535,Undirected,48573,,,1
1385,2720,Undirected,16155,,,1
1385,1505,Undirected,3261,,,1
1428,1391,Undirected,13318,,,1
2460,1393,Undirected,17630,,,1
1395,2079,Undirected,55449,,,1
1395,1731,Undirected,28528,,,1
1395,1482,Undirected,26196,,,1
1395,2790,Undirected,23216,,,1
1395,2727,Undirected,18697,,,1
1395,1597,Undirected,18070,,,1
2271,1405,Undirected,31304,,,1
1428,1409,Undirected,16926,,,1
3371,1409,Undirected,16855,,,1
3712,1411,Undirected,30504,,,1
3371,1411,Undirected,30483,,,1
3158,1420,Undirected,505,,,1
1428,3671,Undirected,57400,,,1
1428,2073,Undirected,57096,,,1
1428,3413,Undirected,56285,,,1
1428,3544,Undirected,55933,,,1
1428,2997,Undirected,55847,,,1
1428,3001,Undirected,52854,,,1
1428,2144,Undirected,50953,,,1
1428,3836,Undirected,50450,,,1
1428,2210,Undirected,50192,,,1
1428,2366,Undirected,48812,,,1
1428,1986,Undirected,48598,,,1
1428,3779,Undirected,48328,,,1
1428,3608,Undirected,48061,,,1
1428,2839,Undirected,47732,,,1
1428,1878,Undirected,47542,,,1
1428,3167,Undirected,47466,,,1
1428,2070,Undirected,47021,,,1
1428,1730,Undirected,46443,,,1
1428,2771,Undirected,46199,,,1
1428,1839,Undirected,45094,,,1
1428,3291,Undirected,44744,,,1
1428,1644,Undirected,44581,,,1
1428,2295,Undirected,43810,,,1
1428,2329,Undirected,43143,,,1
1428,3462,Undirected,43119,,,1
1428,3436,Undirected,42363,,,1
1428,2682,Undirected,41932,,,1
1428,2848,Undirected,41637,,,1
1428,2276,Undirected,41450,,,1
1428,2266,Undirected,40102,,,1
1428,1776,Undirected,39787,,,1
1428,1751,Undirected,39293,,,1
1428,2611,Undirected,38767,,,1
1428,2336,Undirected,38364,,,1
1428,2008,Undirected,37718,,,1
1428,2110,Undirected,37654,,,1
1428,2300,Undirected,36896,,,1
1428,2277,Undirected,36461,,,1
1428,3488,Undirected,36153,,,1
1428,3793,Undirected,36128,,,1
1428,1769,Undirected,35976,,,1
1428,3599,Undirected,35293,,,1
1428,1721,Undirected,35079,,,1
1428,1994,Undirected,34373,,,1
1428,2312,Undirected,32490,,,1
1428,2782,Undirected,31141,,,1
1428,1866,Undirected,31018,,,1
1428,3206,Undirected,30763,,,1
1428,1694,Undirected,30699,,,1
1428,1668,Undirected,30151,,,1
1428,3680,Undirected,29530,,,1
1428,2786,Undirected,29349,,,1
1428,3726,Undirected,29257,,,1
1428,1437,Undirected,28978,,,1
1428,2055,Undirected,28787,,,1
1428,2209,Undirected,28677,,,1
1428,1876,Undirected,28338,,,1
1428,2183,Undirected,28186,,,1
1428,2118,Undirected,27221,,,1
1428,1757,Undirected,26278,,,1
1428,3838,Undirected,25447,,,1
1428,1678,Undirected,25334,,,1
1428,2855,Undirected,24836,,,1
1428,2084,Undirected,24249,,,1
1428,2538,Undirected,23798,,,1
1428,3256,Undirected,23664,,,1
1428,2787,Undirected,23548,,,1
1428,1697,Undirected,22801,,,1
1428,2050,Undirected,21093,,,1
1428,3607,Undirected,20994,,,1
1428,3322,Undirected,19979,,,1
1428,1744,Undirected,19318,,,1
1428,2214,Undirected,18433,,,1
1428,1778,Undirected,17375,,,1
1428,2651,Undirected,17192,,,1
1428,2882,Undirected,17019,,,1
1428,2340,Undirected,15842,,,1
1428,3235,Undirected,15661,,,1
1428,3850,Undirected,15356,,,1
1428,3584,Undirected,14756,,,1
1428,1947,Undirected,13803,,,1
1428,3021,Undirected,13479,,,1
1428,3700,Undirected,12436,,,1
1428,3226,Undirected,11722,,,1
1428,2902,Undirected,11260,,,1
1428,3434,Undirected,11218,,,1
1428,2916,Undirected,11131,,,1
1428,3560,Undirected,10767,,,1
1428,2574,Undirected,8950,,,1
1428,1640,Undirected,7895,,,1
1428,2955,Undirected,7528,,,1
1428,2010,Undirected,6666,,,1
1428,2649,Undirected,6322,,,1
1428,2751,Undirected,5754,,,1
1428,1624,Undirected,5660,,,1
1428,1889,Undirected,5186,,,1
1428,3102,Undirected,3908,,,1
1428,1832,Undirected,1776,,,1
1428,2112,Undirected,65,,,1
1428,1691,Undirected,26,,,1
2194,1430,Undirected,13233,,,1
2016,1430,Undirected,13220,,,1
3371,1430,Undirected,13139,,,1
3371,1433,Undirected,4826,,,1
3371,1435,Undirected,4859,,,1
3620,1441,Undirected,17087,,,1
2460,1447,Undirected,32454,,,1
3620,1447,Undirected,32434,,,1
3158,1449,Undirected,12069,,,1
2271,1449,Undirected,12067,,,1
1452,1934,Undirected,29183,,,1
2271,1466,Undirected,18380,,,1
3158,1466,Undirected,18377,,,1
2271,1473,Undirected,47790,,,1
2016,1473,Undirected,47769,,,1
2271,1485,Undirected,53676,,,1
3371,1485,Undirected,53645,,,1
2016,1485,Undirected,53621,,,1
2271,1491,Undirected,33702,,,1
3371,1491,Undirected,33653,,,1
2016,1493,Undirected,9252,,,1
2271,1493,Undirected,9170,,,1
1497,1934,Undirected,29164,,,1
3712,1497,Undirected,22305,,,1
3620,1506,Undirected,55764,,,1
3158,1506,Undirected,55747,,,1
2271,1515,Undirected,12689,,,1
2271,1553,Undirected,17678,,,1
3620,1553,Undirected,17672,,,1
2016,1558,Undirected,35148,,,1
2271,1558,Undirected,35104,,,1
3158,1563,Undirected,5098,,,1
3620,1576,Undirected,52787,,,1
3371,1581,Undirected,3378,,,1
2460,1590,Undirected,42799,,,1
3682,1593,Undirected,17944,,,1
3371,1597,Undirected,18060,,,1
2271,1604,Undirected,14660,,,1
3158,1606,Undirected,29034,,,1
3620,1619,Undirected,53320,,,1
2271,1623,Undirected,53350,,,1
3371,1624,Undirected,5664,,,1
2460,1633,Undirected,16068,,,1
2224,1638,Undirected,47855,,,1
2271,1640,Undirected,7975,,,1
3371,1640,Undirected,7919,,,1
2016,1640,Undirected,7918,,,1
3712,1643,Undirected,8185,,,1
3371,1643,Undirected,8179,,,1
2271,1647,Undirected,8498,,,1
3371,1647,Undirected,8412,,,1
2016,1647,Undirected,8357,,,1
1649,1934,Undirected,29189,,,1
3172,1657,Undirected,176,,,1
2016,1662,Undirected,9466,,,1
2271,1662,Undirected,9442,,,1
1663,1758,Undirected,43259,,,1
2224,1663,Undirected,33834,,,1
2194,1666,Undirected,18607,,,1
3371,1667,Undirected,9757,,,1
3712,1667,Undirected,9736,,,1
2271,1668,Undirected,30144,,,1
3371,1668,Undirected,30053,,,1
2194,1674,Undirected,10321,,,1
3371,1674,Undirected,10300,,,1
1675,3608,Undirected,47920,,,1
1675,3901,Undirected,30652,,,1
1675,2039,Undirected,28432,,,1
1675,2015,Undirected,25625,,,1
1675,2699,Undirected,14506,,,1
1675,2710,Undirected,2355,,,1
2271,1678,Undirected,25337,,,1
2460,1683,Undirected,10414,,,1
3158,1684,Undirected,10420,,,1
3620,1684,Undirected,10415,,,1
2157,1687,Undirected,30584,,,1
2194,1709,Undirected,49082,,,1
2194,1710,Undirected,174,,,1
2271,1716,Undirected,16727,,,1
2271,1730,Undirected,46417,,,1
1735,2189,Undirected,13343,,,1
2271,1744,Undirected,19295,,,1
3371,1753,Undirected,54861,,,1
1873,1758,Undirected,43272,,,1
3371,1759,Undirected,47266,,,1
2271,1764,Undirected,26386,,,1
3158,1773,Undirected,32520,,,1
2271,1773,Undirected,32499,,,1
3057,1775,Undirected,19638,,,1
3712,1807,Undirected,20146,,,1
3724,1809,Undirected,17327,,,1
